giorno,mese,anno,stagione,data,area_ha,non_veg,coltivi,prati,oliveti,pinete,latifoglie,castagneti,arbusti,altro,provincia,comune
2,4,2002,1,2002-04-02,0.216716,0,0.16,0,0,0,0,0,0,0,LA SPEZIA,BEVERINO
2,4,2002,1,2002-04-02,0.746525,0,0,0,0,0,0,0,0.68,0.04,SAVONA,SASSELLO
3,4,2002,1,2002-04-03,3.99701,0,0,0,0.04,0,3.56,0,0.24,0,IMPERIA,PRELA'
3,4,2002,1,2002-04-03,3.72612,0,0,0.68,0,0,0.12,0,2.48,0.4,IMPERIA,BORGOMARO
3,4,2002,1,2002-04-03,0.193869,0,0,0,0.16,0,0,0,0,0,SAVONA,ALASSIO
3,4,2002,1,2002-04-03,0.687808,0,0,0,0,0,0,0.76,0,0,LA SPEZIA,MAISSANA
3,4,2002,1,2002-04-03,1.39638,0,0.56,0,0,0,0.84,0,0,0,GENOVA,COGORNO
3,4,2002,1,2002-04-03,0.2749,0,0.24,0,0.04,0,0,0,0,0,GENOVA,AVEGNO
3,4,2002,1,2002-04-03,24.7708,0,0,0,0,0,0.88,0,3.2,0,GENOVA,ORERO
3,4,2002,1,2002-04-03,60.152,0,0,0.24,0,0,5.6,8.32,14,3.64,GENOVA,MOCONESI
3,4,2002,1,2002-04-03,1.87122,0,0,0,0,0,0,0,0.04,1.92,SAVONA,SASSELLO
3,4,2002,1,2002-04-03,13.0623,0,0,2.76,0,0,0,0,7.52,2.64,SAVONA,SASSELLO
3,4,2002,1,2002-04-03,12.8273,0,0,0,0,0,0,13.04,0,0,GENOVA,GENOVA
3,4,2002,1,2002-04-03,27.6703,0,0,0.08,0,0,1.12,2.4,1.32,0,GENOVA,TORRIGLIA
3,4,2002,1,2002-04-03,71.0728,0.56,0,6.4,0,0,11.12,29.76,12.68,3.24,GENOVA,MONTEBRUNO
4,4,2002,1,2002-04-04,0.362671,0,0,0,0.36,0,0,0,0,0,IMPERIA,DOLCEDO
4,4,2002,1,2002-04-04,5.07058,0,0,0.12,0,0,1.08,0,0,0,IMPERIA,PONTEDASSIO
4,4,2002,1,2002-04-04,2.09181,0,0,0,0,0,0,0,2.12,0,IMPERIA,IMPERIA
4,4,2002,1,2002-04-04,0.234711,0,0,0,0,0,0.24,0,0,0,SAVONA,CALICE LIGURE
4,4,2002,1,2002-04-04,15.9399,0,0.12,0,0.04,0,5.72,0,10.32,0,SAVONA,CALICE LIGURE
4,4,2002,1,2002-04-04,0.108989,0,0,0,0,0,0.08,0,0,0,GENOVA,USCIO
4,4,2002,1,2002-04-04,0.251252,0,0,0,0,0,0,0.28,0,0,GENOVA,LUMARZO
4,4,2002,1,2002-04-04,13.6201,0,0,0,0,0,1.08,0,5.92,3.4,GENOVA,REZZOAGLIO
4,4,2002,1,2002-04-04,27.6533,0,0,0,0,0,0.16,0,0,10.96,GENOVA,LORSICA
4,4,2002,1,2002-04-04,0.395167,0,0,0.4,0,0,0,0,0,0,GENOVA,GENOVA
5,4,2002,1,2002-04-05,2.9032,0,0,0.8,0,0,2.16,0,0,0,IMPERIA,BORGOMARO
5,4,2002,1,2002-04-05,6.92251,0,0.8,0.8,0.36,0,0,1.72,1.84,0,IMPERIA,CESIO
5,4,2002,1,2002-04-05,7.99894,0,0,0.04,0,0,0,7.52,0,0,GENOVA,ORERO
5,4,2002,1,2002-04-05,32.2231,0,0.96,4.32,0.28,0,3.4,12.56,10.84,0,GENOVA,ORERO
6,4,2002,1,2002-04-06,0.649028,0,0,0,0,0,0.68,0,0,0,IMPERIA,PONTEDASSIO
6,4,2002,1,2002-04-06,14.0742,0,0,0,0,0,0.36,0,13.72,0,GENOVA,COGOLETO
8,4,2002,1,2002-04-08,0.142118,0,0,0,0,0,0,0,0,0,SAVONA,GARLENDA
19,4,2002,1,2002-04-19,0.326818,0,0,0,0,0,0,0.32,0,0,GENOVA,RAPALLO
20,4,2002,1,2002-04-20,0.786066,0,0,0,0,0,0,0.72,0,0,SAVONA,MALLARE
22,4,2002,1,2002-04-22,0.753648,0,0,0,0,0.28,0,0,0.48,0,IMPERIA,CAMPOROSSO
22,4,2002,1,2002-04-22,0.713515,0,0,0,0.16,0.56,0,0,0,0,GENOVA,LAVAGNA
22,4,2002,1,2002-04-22,0.111328,0,0,0,0.04,0,0,0.04,0,0,GENOVA,LEIVI
23,4,2002,1,2002-04-23,1.15191,0,0,0,0,0,0.04,1.04,0,0,GENOVA,GENOVA
24,4,2002,1,2002-04-24,0.520443,0,0.16,0,0,0,0,0,0.36,0,IMPERIA,PERINALDO
24,4,2002,1,2002-04-24,0.616946,0,0,0,0,0,0,0,0,0,IMPERIA,DOLCEDO
25,4,2002,1,2002-04-25,0.199564,0,0,0,0,0,0.04,0.12,0,0,SAVONA,SASSELLO
26,4,2002,1,2002-04-26,0.580549,0,0,0,0,0,0,0.24,0.36,0,GENOVA,NE
27,4,2002,1,2002-04-27,0.82868,0,0,0.08,0,0,0,0.44,0,0,SAVONA,CAIRO MONTENOTTE
28,4,2002,1,2002-04-28,0.124036,0,0,0,0,0,0.12,0,0,0,IMPERIA,IMPERIA
2,5,2002,2,2002-05-02,0.830501,0,0,0,0,0,0,0.08,0,0.76,GENOVA,SAVIGNONE
1,6,2002,2,2002-06-01,0.174016,0,0,0,0,0,0.08,0,0,0,GENOVA,MOCONESI
2,6,2002,2,2002-06-02,0.167746,0,0,0,0,0,0,0,0.16,0,IMPERIA,VENTIMIGLIA
17,6,2002,2,2002-06-17,0.461856,0,0,0,0,0,0,0,0.44,0,IMPERIA,CASTELLARO
21,6,2002,2,2002-06-21,1.32917,0,0.96,0,0.28,0,0,0,0,0,IMPERIA,DIANO SAN PIETRO
22,6,2002,2,2002-06-22,1.4177,0,0,0,0,0.24,0,0,0.28,0,IMPERIA,TAGGIA
22,6,2002,2,2002-06-22,0.194324,0,0,0,0.16,0,0.04,0,0,0,IMPERIA,DOLCEDO
26,6,2002,2,2002-06-26,0.145371,0,0,0,0,0,0,0,0.04,0,SAVONA,ALBENGA
28,6,2002,2,2002-06-28,0.191502,0,0,0,0,0,0.2,0,0,0,IMPERIA,PIETRABRUNA
28,6,2002,2,2002-06-28,1.71494,0,0,0,0,0.64,1,0,0,0,LA SPEZIA,BEVERINO
28,6,2002,2,2002-06-28,2.90367,0,0,0,0,0.76,0,0,1.48,0,SAVONA,STELLA
30,6,2002,2,2002-06-30,2.80758,0,0,0,0,1.76,0,1.16,0,0,GENOVA,GENOVA
4,7,2002,2,2002-07-04,1.07606,0,0.2,0,0,0,0,0,0.96,0,IMPERIA,BORDIGHERA
4,7,2002,2,2002-07-04,5.66919,0,0,0,0,0,0.16,0,5.4,0,IMPERIA,OSPEDALETTI
4,7,2002,2,2002-07-04,0.19591,0,0,0.24,0,0,0,0,0,0,GENOVA,LORSICA
9,7,2002,2,2002-07-09,5.73855,0,0,0,0,0.8,0,0,4.56,0,IMPERIA,CERVO
11,7,2002,2,2002-07-11,0.452351,0,0,0,0,0,0.44,0,0,0,GENOVA,RAPALLO
12,7,2002,2,2002-07-12,0.372109,0,0,0,0,0,0.28,0,0,0,IMPERIA,SANREMO
12,7,2002,2,2002-07-12,0.367875,0,0.28,0,0,0,0,0,0,0,LA SPEZIA,SESTA GODANO
27,7,2002,2,2002-07-27,7.52988,0,0,0,0.52,0,3.36,0,3.44,0,IMPERIA,DIANO SAN PIETRO
27,7,2002,2,2002-07-27,0.681192,0,0,0,0.24,0,0,0,0.32,0,GENOVA,LAVAGNA
29,7,2002,2,2002-07-29,0.113756,0,0,0,0.08,0,0,0,0,0,LA SPEZIA,BOLANO
29,7,2002,2,2002-07-29,0.679995,0,0,0,0,0.68,0,0,0,0,GENOVA,GENOVA
30,7,2002,2,2002-07-30,1.50852,0,0,0,0,1.16,0,0,0.36,0,IMPERIA,DIANO SAN PIETRO
1,8,2002,2,2002-08-01,0.126513,0,0,0,0,0,0,0,0.16,0,IMPERIA,VENTIMIGLIA
2,8,2002,2,2002-08-02,0.436499,0,0,0,0.08,0,0.04,0,0,0,IMPERIA,PONTEDASSIO
5,8,2002,2,2002-08-05,1.34604,0,0,0,0,0,0,0,1.4,0,GENOVA,ROSSIGLIONE
6,8,2002,2,2002-08-06,0.571959,0,0,0,0,0,0.16,0,0.4,0,IMPERIA,BORDIGHERA
6,8,2002,2,2002-08-06,59.2306,0,0,0,0,1.8,6,0,51.24,0,IMPERIA,BORDIGHERA
15,8,2002,2,2002-08-15,1.84102,0,0,0,0,0,0,0,1.8,0,IMPERIA,VENTIMIGLIA
15,8,2002,2,2002-08-15,0.294042,0,0,0,0,0,0.32,0,0,0,GENOVA,GENOVA
16,8,2002,2,2002-08-16,3.73137,0,0,0,0,0,0,0,3.72,0,IMPERIA,CAMPOROSSO
17,8,2002,2,2002-08-17,0.286045,0,0,0,0,0,0,0,0.28,0,GENOVA,GENOVA
18,8,2002,2,2002-08-18,0.24306,0,0,0,0,0.04,0,0,0,0,IMPERIA,VILLA FARALDI
18,8,2002,2,2002-08-18,0.216602,0,0,0,0,0.2,0,0,0,0,SAVONA,STELLANELLO
19,8,2002,2,2002-08-19,5.81332,0,2.32,0,0,0.04,0,0,3.52,0,IMPERIA,VALLEBONA
19,8,2002,2,2002-08-19,1.18813,0,0,0,0,0.36,0.04,0,0.8,0,IMPERIA,VENTIMIGLIA
22,8,2002,2,2002-08-22,0.380043,0,0.12,0,0,0.28,0,0,0,0,IMPERIA,IMPERIA
23,8,2002,2,2002-08-23,1.10461,0,0.2,0,0,0.24,0,0,0.68,0,IMPERIA,VENTIMIGLIA
23,8,2002,2,2002-08-23,42.2501,0,0.84,0,4.24,4,2.32,0,30.92,0,IMPERIA,PERINALDO
23,8,2002,2,2002-08-23,0.15048,0,0,0,0,0,0,0,0.16,0,IMPERIA,DOLCEDO
24,8,2002,2,2002-08-24,0.260007,0,0,0,0,0,0,0,0.16,0,IMPERIA,DOLCEDO
24,8,2002,2,2002-08-24,0.119091,0,0,0,0,0,0.16,0,0,0,SAVONA,ALBENGA
28,8,2002,2,2002-08-28,1.08079,0,0,0,0,0,0,0,1.08,0,GENOVA,GENOVA
29,8,2002,2,2002-08-29,0.475619,0,0,0,0,0,0,0,0.44,0,IMPERIA,DOLCEDO
29,8,2002,2,2002-08-29,0.18368,0,0,0,0,0,0.08,0,0.08,0,IMPERIA,DOLCEDO
30,8,2002,2,2002-08-30,12.3784,0.24,0,3.36,2.48,1.52,0,0,4.6,0,IMPERIA,VENTIMIGLIA
30,8,2002,2,2002-08-30,31.8231,0,0.32,0,1.16,0,0,0,28.36,0,IMPERIA,CIVEZZA
31,8,2002,2,2002-08-31,0.199122,0,0,0,0,0.12,0,0,0,0,IMPERIA,DIANO ARENTINO
2,9,2002,2,2002-09-02,15.152,0,1.12,0,0,0,0,0,11.2,0,IMPERIA,PERINALDO
9,9,2002,2,2002-09-09,0.980866,0,0,0,0,0,0,0,0.96,0,IMPERIA,VENTIMIGLIA
12,9,2002,2,2002-09-12,0.4784,0.12,0.4,0,0,0,0,0,0,0,IMPERIA,IMPERIA
13,9,2002,2,2002-09-13,0.468185,0,0,0,0,0,0,0,0.48,0,IMPERIA,BORDIGHERA
13,9,2002,2,2002-09-13,4.78112,0,0,0,0.08,0,0,0,4.72,0,IMPERIA,BORDIGHERA
13,9,2002,2,2002-09-13,0.556384,0,0.48,0,0.08,0,0,0,0,0,SAVONA,LOANO
14,9,2002,2,2002-09-14,3.82138,0,0,0,0,0.64,0,0,3.2,0,IMPERIA,SEBORGA
19,9,2002,2,2002-09-19,0.261027,0,0,0,0,0.28,0,0,0,0,IMPERIA,SEBORGA
19,9,2002,2,2002-09-19,0.124817,0.04,0,0,0.08,0,0,0,0,0,IMPERIA,VENTIMIGLIA
23,9,2002,2,2002-09-23,2.68133,0,0,0,0.04,0,0.2,0,2.32,0,IMPERIA,CIPRESSA
24,9,2002,2,2002-09-24,0.560457,0,0,0,0,0,0,0,0.64,0,GENOVA,PIEVE LIGURE
28,9,2002,2,2002-09-28,0.225925,0,0.04,0,0,0,0,0,0.2,0,IMPERIA,BORDIGHERA
29,9,2002,2,2002-09-29,2.57585,0,0,0,0.28,0.92,0,0,0.64,0,IMPERIA,CAMPOROSSO
29,9,2002,2,2002-09-29,1.66057,0,0,0,0,0.16,0,0,1.52,0,IMPERIA,CAMPOROSSO
30,9,2002,2,2002-09-30,0.221359,0,0,0,0.2,0,0,0,0.04,0,IMPERIA,VASIA
2,10,2002,2,2002-10-02,0.105091,0.08,0,0,0,0,0,0,0,0,IMPERIA,VENTIMIGLIA
2,10,2002,2,2002-10-02,0.898604,0,0,0,0,0,0,0,0.96,0,IMPERIA,BORDIGHERA
2,10,2002,2,2002-10-02,13.7808,0,0,0,0,0,0,0,0,0,IMPERIA,DOLCEDO
2,10,2002,2,2002-10-02,0.481843,0,0,0,0,0,0.36,0,0,0,IMPERIA,VILLA FARALDI
7,10,2002,2,2002-10-07,0.542532,0,0.44,0,0.12,0,0,0,0,0,IMPERIA,PERINALDO
7,10,2002,2,2002-10-07,0.146355,0,0,0,0,0,0,0.12,0,0,GENOVA,NE
19,10,2002,2,2002-10-19,0.287285,0,0.08,0,0,0,0,0,0.2,0,IMPERIA,BORDIGHERA
29,10,2002,2,2002-10-29,0.106302,0,0,0,0,0,0,0,0.08,0,GENOVA,RAPALLO
1,11,2002,1,2002-11-01,1.04904,0,0,0.72,0,0,0,0.28,0.08,0,IMPERIA,MONTALTO LIGURE
1,11,2002,1,2002-11-01,1.35935,0,0,0,0,0,0.44,0,0.88,0,LA SPEZIA,MAISSANA
1,11,2002,1,2002-11-01,1.07306,0,0,1.04,0,0,0,0,0,0,LA SPEZIA,VARESE LIGURE
5,11,2002,1,2002-11-05,0.523875,0,0.04,0,0,0,0,0.52,0,0,GENOVA,ORERO
5,11,2002,1,2002-11-05,0.234007,0,0,0,0,0,0.2,0,0,0,GENOVA,LUMARZO
5,12,2002,1,2002-12-05,0.477641,0,0,0,0,0,0,0,0.32,0,GENOVA,GENOVA
7,12,2002,1,2002-12-07,0.155795,0,0,0,0,0,0,0.04,0,0,GENOVA,RAPALLO
10,12,2002,1,2002-12-10,0.395092,0,0,0,0,0,0,0,0.36,0,IMPERIA,LUCINASCO
10,12,2002,1,2002-12-10,0.251205,0,0,0,0,0,0.24,0,0,0,GENOVA,SORI
10,12,2002,1,2002-12-10,19.3194,0,0,0,0,0,0,0,18.44,0,GENOVA,GENOVA
3,1,2003,1,2003-01-03,0.417554,0,0,0,0,0,0,0,0,0,IMPERIA,PRELA'
11,1,2003,1,2003-01-11,6.49811,0,0,0,0,0,0,0.64,0.68,0,GENOVA,COGORNO
11,1,2003,1,2003-01-11,0.6803,0,0,0,0,0,0.12,0.52,0,0,GENOVA,RAPALLO
12,1,2003,1,2003-01-12,0.47745,0,0,0,0,0,0,0.52,0,0,GENOVA,GENOVA
12,1,2003,1,2003-01-12,0.4363,0,0,0,0.08,0,0.4,0,0,0,GENOVA,GENOVA
13,1,2003,1,2003-01-13,0.253845,0,0,0,0,0,0.2,0,0,0,IMPERIA,DIANO ARENTINO
18,1,2003,1,2003-01-18,1.5491,0,0,0,0,0,0,0,0,0,GENOVA,BOGLIASCO
18,1,2003,1,2003-01-18,0.44645,0,0,0.28,0,0,0,0,0.16,0,GENOVA,BARGAGLI
24,1,2003,1,2003-01-24,3.88376,0,1.24,0,0,0,0.44,0,2.24,0,IMPERIA,MOLINI DI TRIORA
25,1,2003,1,2003-01-25,1.6866,0,0,0,0,0,0,0,0.04,0,IMPERIA,CIPRESSA
25,1,2003,1,2003-01-25,2.51066,0,0,0,0,0,2.6,0,0,0,IMPERIA,PRELA'
25,1,2003,1,2003-01-25,1.59732,0,0,1.44,0,0,0,0,0,0.16,IMPERIA,MOLINI DI TRIORA
25,1,2003,1,2003-01-25,2.51968,0,0,1.76,0,0,0.36,0,0,0.36,SAVONA,CASTELBIANCO
25,1,2003,1,2003-01-25,0.50511,0,0,0,0,0,0.44,0,0,0,SAVONA,ORCO FEGLINO
26,1,2003,1,2003-01-26,20.0879,0,0,0,0,1.28,0.28,0,1,0,IMPERIA,CIPRESSA
26,1,2003,1,2003-01-26,0.1577,0,0,0,0,0,0,0.2,0,0,GENOVA,CARASCO
26,1,2003,1,2003-01-26,2.25851,0,0,2.12,0,0,0,0.12,0.08,0,GENOVA,GENOVA
27,1,2003,1,2003-01-27,0.299671,0,0,0,0.32,0,0,0,0,0,SAVONA,ALBISOLA SUPERIORE
27,1,2003,1,2003-01-27,0.5783,0,0,0.4,0,0,0.24,0,0,0,GENOVA,TORRIGLIA
29,1,2003,1,2003-01-29,3.05856,0,0,0,0,0,0,0,0,0,IMPERIA,PRELA'
29,1,2003,1,2003-01-29,1.5925,0,0,0,0,0,1.36,0,0,0,GENOVA,DAVAGNA
30,1,2003,1,2003-01-30,9.0227,0,0,0,0,0,0,0,0,0,IMPERIA,PRELA'
31,1,2003,1,2003-01-31,2.30174,0,0,0,0,0,0.28,0,1.12,0,IMPERIA,PRELA'
31,1,2003,1,2003-01-31,0.10565,0,0,0,0,0,0.12,0,0,0,GENOVA,LEIVI
1,2,2003,1,2003-02-01,0.224852,0,0,0,0,0.04,0.2,0,0,0,SAVONA,SAVONA
1,2,2003,1,2003-02-01,0.731207,0,0,0,0.12,0,0,0,0,0,SAVONA,STELLA
1,2,2003,1,2003-02-01,0.7156,0,0,0,0,0,0,0,0.12,0,GENOVA,AVEGNO
2,2,2003,1,2003-02-02,0.256447,0,0,0.2,0,0,0,0,0,0,IMPERIA,CARPASIO
2,2,2003,1,2003-02-02,0.16715,0,0,0,0,0,0,0.2,0,0,GENOVA,RAPALLO
2,2,2003,1,2003-02-02,11.0539,0,0,0.88,0,0.12,0,0.04,0,0,GENOVA,MELE
2,2,2003,1,2003-02-02,0.530039,0,0,0.44,0,0,0,0,0,0,GENOVA,RONDANINA
4,2,2003,1,2003-02-04,3.79134,0,0,0,0,0,0,0,0,0,IMPERIA,DOLCEDO
4,2,2003,1,2003-02-04,2.7906,0,0,0,0,0,1.56,0,1.4,0,IMPERIA,CHIUSANICO
4,2,2003,1,2003-02-04,0.522845,0,0,0,0,0,0.48,0,0,0,IMPERIA,CARAVONICA
4,2,2003,1,2003-02-04,10.7397,0,0,0,0.88,0,3.88,0,5.96,0,GENOVA,GENOVA
4,2,2003,1,2003-02-04,1.941,0,0,0,0.12,0,0,0,0.04,0,GENOVA,GENOVA
5,2,2003,1,2003-02-05,0.600771,0,0,0,0,0.12,0,0,0.44,0,IMPERIA,IMPERIA
5,2,2003,1,2003-02-05,7.74643,0,0,0,0,0,4.04,0,0,0,IMPERIA,DIANO ARENTINO
5,2,2003,1,2003-02-05,14.1127,0,0,0,0,0.44,4.96,0,6.52,0,GENOVA,GENOVA
5,2,2003,1,2003-02-05,0.788681,0,0,0,0,0,0.2,0,0,0,SAVONA,STELLA
5,2,2003,1,2003-02-05,635.784,1.16,0.12,2.16,7.88,13,106.68,0.16,243.56,0.88,GENOVA,GENOVA
5,2,2003,1,2003-02-05,0.9766,0.04,0,0,0,1,0,0,0,0,GENOVA,GENOVA
5,2,2003,1,2003-02-05,2.75685,0,0,0,0,0.56,0.12,0,2.16,0,GENOVA,GENOVA
5,2,2003,1,2003-02-05,25.0642,0,0,9,0.16,0,2.84,0.56,12.32,0,GENOVA,GENOVA
5,2,2003,1,2003-02-05,34.8031,0,0,0,0,0,1.16,16.56,0,0,GENOVA,GENOVA
5,2,2003,1,2003-02-05,0.22315,0,0,0,0,0,0,0,0,0.28,SAVONA,URBE
6,2,2003,1,2003-02-06,71.8226,0,0,4.92,0,0,0.56,0,0,0,IMPERIA,CARPASIO
6,2,2003,1,2003-02-06,5.17825,1.2,0,0,0,0,0,0,3.84,0,SAVONA,GIUSTENICE
6,2,2003,1,2003-02-06,0.386149,0,0,0,0,0,0,0,0.4,0,GENOVA,LAVAGNA
6,2,2003,1,2003-02-06,0.597924,0,0.48,0,0,0,0.16,0,0,0,GENOVA,USCIO
6,2,2003,1,2003-02-06,0.44225,0,0.12,0,0,0,0.32,0,0,0,GENOVA,GENOVA
6,2,2003,1,2003-02-06,4.48935,0,0.08,0,1,0,2.56,0,0.16,0,GENOVA,GENOVA
6,2,2003,1,2003-02-06,0.129242,0,0,0,0,0,0,0,0,0,SAVONA,URBE
6,2,2003,1,2003-02-06,2.05983,0,0,0,0,0,0,1.92,0,0,GENOVA,MONTOGGIO
6,2,2003,1,2003-02-06,2.24785,0,0,0,0,0,0,1.24,1,0,GENOVA,REZZOAGLIO
7,2,2003,1,2003-02-07,0.336158,0,0,0,0,0,0,0,0.32,0,LA SPEZIA,VARESE LIGURE
7,2,2003,1,2003-02-07,6.1484,0,0.04,1.36,0,0,0,0,3.32,0.56,LA SPEZIA,VARESE LIGURE
7,2,2003,1,2003-02-07,0.423,0,0,0.48,0,0,0,0,0,0,GENOVA,CAMPO LIGURE
8,2,2003,1,2003-02-08,1.51419,0,0,0.32,0,0,0,0,0,0,IMPERIA,AURIGO
8,2,2003,1,2003-02-08,7.53034,0,0,0,0,0,0,0,0,0,GENOVA,MOCONESI
9,2,2003,1,2003-02-09,2.99326,0,0,2.52,0,0,0,0,0.48,0,IMPERIA,MOLINI DI TRIORA
9,2,2003,1,2003-02-09,2.31065,0,0,0,0,0,0,0,2.04,0,GENOVA,GENOVA
10,2,2003,1,2003-02-10,9.79881,0,0,0,0,0,0,0,0,0,IMPERIA,PRELA'
11,2,2003,1,2003-02-11,1.89327,0,0,0,0,0,1.48,0,0.32,0,GENOVA,GENOVA
11,2,2003,1,2003-02-11,2.53015,0,0,0,0,0,1.92,0,0,0,GENOVA,GENOVA
11,2,2003,1,2003-02-11,25.1209,0,0,14.88,0,0,0,0,5.2,5.24,GENOVA,BORZONASCA
12,2,2003,1,2003-02-12,0.298995,0,0,0,0,0,0.12,0,0.16,0,IMPERIA,SAN BARTOLOMEO AL MARE
12,2,2003,1,2003-02-12,1.92148,0,0,1.08,0,0,0,0.8,0,0,GENOVA,USCIO
13,2,2003,1,2003-02-13,2.20389,0,0,0,0,0,0,0,0,0,IMPERIA,CARAVONICA
13,2,2003,1,2003-02-13,0.52981,0,0,0,0,0,0.48,0,0,0,SAVONA,CASANOVA LERRONE
13,2,2003,1,2003-02-13,4.1045,0,0,0,0,0,0,0.4,3.76,0,GENOVA,GENOVA
13,2,2003,1,2003-02-13,3.84064,0,0,0,0,0,3.8,0,0,0,GENOVA,DAVAGNA
13,2,2003,1,2003-02-13,0.14225,0,0,0,0,0,0.2,0,0,0,GENOVA,GENOVA
14,2,2003,1,2003-02-14,0.899715,0.08,0,0,0,0.76,0,0,0,0,SAVONA,STELLA
14,2,2003,1,2003-02-14,0.209519,0,0,0,0,0,0.2,0,0,0,GENOVA,AVEGNO
14,2,2003,1,2003-02-14,2.0095,0,0,0,0,0,0,0,1.52,0,GENOVA,GENOVA
14,2,2003,1,2003-02-14,0.211016,0.12,0,0,0.08,0,0,0,0,0,GENOVA,COGOLETO
14,2,2003,1,2003-02-14,2.46381,0,0,0,0,0,0,1.52,0,0,GENOVA,MELE
15,2,2003,1,2003-02-15,2.86715,0,0,0,0,0,2.6,0.28,0,0,GENOVA,GENOVA
16,2,2003,1,2003-02-16,0.408603,0,0,0,0.16,0,0,0,0.28,0,IMPERIA,PONTEDASSIO
16,2,2003,1,2003-02-16,5.21861,0,0,0,0,0,0,4.52,0.04,0,GENOVA,MEZZANEGO
16,2,2003,1,2003-02-16,41.1397,0,0,0,0,0,7.48,0.56,1.08,0,GENOVA,GENOVA
16,2,2003,1,2003-02-16,2.2525,0,0,0,0,0,0.08,0.72,0.56,0,GENOVA,GENOVA
16,2,2003,1,2003-02-16,0.270819,0,0,0,0,0,0,0,0,0.28,SAVONA,URBE
17,2,2003,1,2003-02-17,1.62047,0,0,0,0,0,0,1.68,0,0,SAVONA,MAGLIOLO
17,2,2003,1,2003-02-17,0.246231,0,0,0,0,0,0,0.24,0,0,LA SPEZIA,SESTA GODANO
17,2,2003,1,2003-02-17,0.1509,0.04,0.16,0,0,0,0,0,0,0,LA SPEZIA,MAISSANA
17,2,2003,1,2003-02-17,0.7679,0,0,0,0.28,0,0.24,0,0.24,0,GENOVA,GENOVA
17,2,2003,1,2003-02-17,4.1162,0,0,0.12,0,1.44,0.28,0,2.2,0,GENOVA,GENOVA
18,2,2003,1,2003-02-18,6.03766,0,0,0,0,0,0.8,0,5.16,0,IMPERIA,PONTEDASSIO
18,2,2003,1,2003-02-18,6.77355,0,0,0,0,1.28,2.72,0,0,0,SAVONA,CASANOVA LERRONE
18,2,2003,1,2003-02-18,1.04926,0,0,0,0,0,0,0.12,0.44,0,GENOVA,RAPALLO
18,2,2003,1,2003-02-18,3.26102,0.24,0,0,0,0,0.16,0,2.32,0,SAVONA,STELLA
18,2,2003,1,2003-02-18,0.107456,0,0,0,0,0,0.12,0,0,0,SAVONA,VARAZZE
18,2,2003,1,2003-02-18,16.7922,0,0,10.56,0,0,2.6,0,3.64,0,GENOVA,RAPALLO
18,2,2003,1,2003-02-18,2.37325,0,0,0,0,0,0,0,1.88,0,GENOVA,GENOVA
18,2,2003,1,2003-02-18,3.30754,0,0,2,0,0,0,0.28,0,0,GENOVA,GENOVA
18,2,2003,1,2003-02-18,0.861397,0,0,0,0,0,0,0,0.88,0,GENOVA,NEIRONE
19,2,2003,1,2003-02-19,0.802803,0,0,0.52,0,0,0,0,0,0,GENOVA,GENOVA
20,2,2003,1,2003-02-20,47.3151,0,0,0,4.68,0,5.04,0,29.32,0,IMPERIA,PERINALDO
20,2,2003,1,2003-02-20,0.11483,0,0,0,0,0,0,0.04,0.08,0,IMPERIA,DOLCEDO
20,2,2003,1,2003-02-20,0.537704,0,0.32,0,0,0.12,0,0,0,0.04,LA SPEZIA,SESTA GODANO
20,2,2003,1,2003-02-20,5.26109,0,0,0,0,1.4,0,0,0,0,GENOVA,LAVAGNA
20,2,2003,1,2003-02-20,1.88736,0,0,0,0,0.08,0,0,1.76,0,LA SPEZIA,VARESE LIGURE
20,2,2003,1,2003-02-20,0.14872,0,0,0,0,0,0.16,0,0,0,GENOVA,MOCONESI
21,2,2003,1,2003-02-21,0.352668,0,0,0,0,0,0.36,0,0,0,LA SPEZIA,AMEGLIA
21,2,2003,1,2003-02-21,1.32662,0,0,0,0,0,0.36,0,0,0,LA SPEZIA,VARESE LIGURE
21,2,2003,1,2003-02-21,1.9626,0,0.08,1.56,0,0,0.2,0.08,0,0,GENOVA,USCIO
21,2,2003,1,2003-02-21,0.285396,0,0.24,0,0,0,0,0,0,0,GENOVA,USCIO
21,2,2003,1,2003-02-21,47.6307,0.04,0,38.84,0,0,0,1.8,2.12,3.8,GENOVA,BORZONASCA
22,2,2003,1,2003-02-22,4.49415,0,0,3.68,0,0,0.36,0,0,0,IMPERIA,BORGOMARO
22,2,2003,1,2003-02-22,1.2084,0,0,0,0,0,1.32,0,0,0,GENOVA,RAPALLO
22,2,2003,1,2003-02-22,8.18152,0,0,0,0,0,0,0,0,0.4,GENOVA,LORSICA
23,2,2003,1,2003-02-23,0.1358,0,0.12,0,0,0,0.04,0,0,0,GENOVA,RECCO
23,2,2003,1,2003-02-23,1.70993,0.4,0,0,0,0,0,0.48,0,0,GENOVA,GENOVA
24,2,2003,1,2003-02-24,23.408,0,0,0.76,0,0,0,0,5.48,0,LA SPEZIA,ROCCHETTA DI VARA
24,2,2003,1,2003-02-24,11.0968,0,0,7.28,0,0.32,0.6,0,2.76,0,LA SPEZIA,VARESE LIGURE
24,2,2003,1,2003-02-24,1.26136,0,0.36,0.72,0,0,0.12,0.12,0,0,GENOVA,USCIO
24,2,2003,1,2003-02-24,0.256227,0,0,0,0,0,0.24,0,0,0,GENOVA,CAMPOMORONE
